type,grid_id,dataset,VV,area_m,swir1,NWIclss,swir2,STATEFP,spei30d,sp30d_2,red,Plt_Dts,sp30d_1,nir,wt30_10,area_cr,VVVH_rt,wt90_10,green,cellnum,count,STUSPS,z_2,z_1,rownum,h90_100,VH,blue,h30_100,mean,rd_dg_1,z,rd_dg_2,rd_dg_3,mx_xtnt,PercFll,flyvr_d,PE,pssblyW,plot_id,NDVI,NDWI,mNDWI1,mNDWI2,NDMI1,NDMI2,NDRE,NDPI,BU3,AWEI,AWEISH,BSI,DVW,DVI,IFW,IPVI,MBSRV,MBSRN,MIFW,OSAVI,SAVI,RVI,TVI,WRI,WTI,VARI,BGR,GRR,RBR,SRBI,NPCRI,EVI3b,EVI2b,ABWI,TCB,TCG,TCW,NA_L3NA,NA_L2NA,OBJECTI,JV,Acres,Shp_Lng,Shap_Ar,L3mod,clstr_d,block,grid_area_prop,geometry,cluster_id
wet,13,2023,-9999,2967.4044747303105,0.23255,1,0.164,30,0.17,0.1700000018,0.06035,991_2023,0.17,0.1076,1.22853291035,0.733260482728233,-9999,1.22853291035,0.0491,1019,1,MT,-0.020000003,-0.2,122516,0,-9999,0.03285,3,5,0.09915,0.16,0.12425,0.12525,0,436.53,2023-05-16,NA,NA,991,0.281333730276868,-0.373324824505424,-0.651340315995029,-0.539183481933365,-0.367337939144495,-0.207658321060383,0.04087061668682,0.651340315995029,0.1853,-0.7813125,-0.395625,135.17941617630092,0.654658554782293,0.04725,0.0585,0.640666865138434,0.10945,0.34015,0.18345,0.144076840981857,0.106108241634853,1.782932891466446,2.385,0.321769807437895,0.1011865,-0.146866840731071,0.669042769857434,0.813587406793703,1.837138508371385,-0.0275,0.295064377682403,0.096560603273864,0.094315895372233,-0.559749400572357,0.216106015,-0.03118357,-0.22740586,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.8800407106337869,"c(-33123.2142479328, 5448239.92025603)",2
dry,15,2023,0.022040184331073,NA,0.3565,-9999,0.2543,38,0.32,0.2099999934,0.145,NA,0.1,0.2292,1.45507884026,NA,3.565181082998234,1.45507884026,0.1098,NA,1,ND,0.1599999964,-0.07,NA,30,0.006182065880518,0.0809,1,3,0.181,0.39,0.2021,0.2172,0,NA,2023-06-06,NA,1,506,0.225013361838589,-0.352212389380531,-0.529058546000429,-0.396868992035155,-0.217346764555233,-0.051913133402275,0.117503656752803,0.529058546000429,0.2723,-1.182175,-0.586725,123.5830458353869,0.57722575121912,0.0842,0.1194,0.61250668091929406,0.2548,0.5857,0.2467,0.157618869337327,0.144474948524365,1.580689655172414,3.644,0.435035000853679,0.230506,-0.202415181138585,0.736794171220401,0.757241379310345,1.792336217552534,-0.0641,0.283753873395308,0.141043251030185,0.133464367233071,-0.428935953049247,0.42001193,-0.05404942,-0.32279885,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.7207713461447427,"c(231559.175976943, 5389571.71272624)",2
wet,15,2023,0.068111905977297,38308.109762534186,0.3157,1,0.23715,38,0.17,0.1000000015,0.1215,518_2023,0.03,0.1905,1.39611804485,9.46612546287101,2.969050504577498,1.39611804485,0.09245,1375,1,ND,-0.330000013,-0.54,136733,0,0.022940635692214,0.0685,2,6,0.15715,-0.12,0.16785,0.18325,0,60.08,2023-05-31,NA,NA,518,0.221153846153846,-0.346527655062732,-0.546980276858998,-0.439016990291262,-0.247333069932833,-0.109084531743248,0.095929814468575,0.546980276858998,0.2467,-1.0605,-0.5189625,125.59609307670208,0.567681501216578,0.069,0.09805,0.610576923076923,0.21395,0.5062,0.22325,0.146186440677966,0.127463054187192,1.567901234567901,2.978000000000001,0.422659028052153,0.19248,-0.199724991405981,0.740941049215792,0.760905349794239,1.773722627737226,-0.053,0.278947368421053,0.122710296994487,0.116388907631064,-0.449307857282121,0.36000029,-0.053458635,-0.296058465,Aspen Parkland/Northern Glaciated Plains,TEMPERATE PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Aspen Parkland/Northern Glaciated Plains,2,2 - 2023,0.7207713461447427,"c(263301.007303212, 5398667.54592266)",2
wet,2,2023,-9999,3647.462848612731,0.13945,-9999,0.10645,30,0.71,0.1949999928,0.233,921_2023,-0.32,0.2105,1.29762148857,0.901306307206449,-9999,1.29762148857,0.239,272,0,MT,0.3249999881,-0.41,122710,4,-9999,0.1993,2,5,0.23325,1.06,0.2155,0.2178,0,141.25,2023-05-15,NA,NA,921,-0.050732807215333,0.063403781979978,0.26304663760074,0.383702417137068,0.203029004143449,0.328285218488721,-0.051267605633803,-0.26304663760074,0.16195,-0.3035625,0.2452625,95.22531160115052,-0.11413658919531,-0.0225,-0.0285,0.474633596392334,0.472,0.34995,-0.09955,-0.037282518641259,-0.03577106518283,0.90343347639485,-1.110000000000002,1.348764109158451,0.302545,0.022002200220022,0.833891213389121,1.025751072961373,1.169091821374812,-0.0337,0.07795512375665,-0.050505050505051,-0.031785048313273,0.19056486654252,0.446802225,-0.156033225,-0.013051565,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.9894924534992972,"c(-498227.716074153, 5447573.64922849)",2
dry,8,2023,-9999,NA,0.11145,4,0.0943,30,0.17,0.0350000001,0.1169,NA,-0.1,0.1372,1.49657011032,NA,-9999,1.49657011032,0.0901,NA,0,MT,-0.504999995,-0.92,NA,23,-9999,0.0728,0,93,0.10735,-0.09,0.08445,0.09315,1,NA,2023-05-16,NA,1,927,0.079889807162534,-0.207215134183898,-0.105929049863557,-0.022776572668113,0.103559219786849,0.185313174946004,0.122060928235535,0.105929049863557,0.09115,-0.3449875,-0.0985,104.1861526177712,0.287104941346432,0.0203,0.0471,0.539944903581267,0.207,0.24865,0.02135,0.049021975368268,0.040379260045087,1.173652694610778,0.145999999999999,0.832495475568068,0.165375,-0.199701937406855,0.807991120976693,0.770744225834046,1.605769230769231,-0.0441,0.232472324723247,0.039261952653566,0.035795903396908,-0.101405058209554,0.24389807,-0.048331215,-0.070326755,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.999746985448579,"c(-194063.194347736, 5421938.2829282)",2
dry,5,2023,-9999,NA,0.08625,4,0.06745,30,-0.17,-0.485000014,0.0708,NA,-0.8,0.1035,1.11703717709,NA,-9999,1.11703717709,0.05275,NA,0,MT,-1.39499998,-2.3,NA,12,-9999,0.038,4,1,0.0706,-0.49,0.0671,0.0737,0,NA,2023-05-15,NA,1,995,0.187607573149742,-0.3248,-0.241007194244604,-0.122296173044925,0.090909090909091,0.210880374378473,0.1889718552556,0.241007194244604,0.05355,-0.2777625,-0.1316125,105.20850778764026,0.512407573149742,0.0327,0.05075,0.593803786574871,0.12355,0.18975,0.0335,0.097816332635357,0.072742102921548,1.461864406779661,1.24,0.651119894598156,0.108933,-0.210987726475745,0.720379146919431,0.745056497175141,1.863157894736842,-0.0328,0.301470588235294,0.0657524330411,0.064197201237612,-0.228417910447761,0.16607564,-0.01569129,-0.06215557,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.9241368466167826,"c(-354210.800371354, 5459781.84696902)",2
dry,5,2023,-9999,NA,0.24425,-9999,0.2142,30,-0.17,-0.485000014,0.1225,NA,-0.8,0.2333,1.37946438789,NA,-9999,1.37946438789,0.1105,NA,1,MT,-1.39499998,-2.3,NA,3,-9999,0.08515,1,0,0.1371,-0.49,0.16225,0.1855,0,NA,2023-05-15,NA,1,995,0.311410905002811,-0.357184409540431,-0.377026074700493,-0.319371727748691,-0.022929536174223,0.04268156424581,0.259719222462203,0.377026074700493,0.13345,-0.8337125,-0.408475,107.04903677758318,0.668595314543241,0.1108,0.1228,0.655705452501405,0.233,0.47755,0.13375,0.214811942613416,0.194204253330217,1.904489795918368,6.168000000000001,0.487907025442362,0.211794,-0.081163341224214,0.770588235294118,0.902040816326531,1.438637698179683,-0.03735,0.179869973513123,0.20832158234155,0.181365808943888,-0.3699376175859,0.38227711,-0.03197929,-0.216370935,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.9241368466167826,"c(-353232.135545708, 5458733.6327491)",2
dry,11,2023,-9999,NA,0.34355,4,0.2652,30,0.32,0.1099999994,0.1294,NA,-0.1,0.212,1.31609809399,NA,-9999,1.31609809399,0.1097,NA,1,MT,-0.485000014,-0.99,NA,23,-9999,0.09405,3,2,0.14765,0.02,0.17345,0.1872,0,NA,2023-05-16,NA,1,925,0.241944932630346,-0.3179981349083,-0.515940430226144,-0.414777273939717,-0.236792367923679,-0.111483654652137,0.178923953844015,0.515940430226144,0.26095,-1.1532625,-0.531325,121.42490372272144,0.559943067538645,0.0826,0.1023,0.620972466315173,0.2391,0.55555,0.23385,0.164738731551655,0.147254575707155,1.638330757341577,4.168000000000001,0.430384303843038,0.208914,-0.135815236125474,0.857338195077484,0.847758887171561,1.375863902179692,-0.03535,0.158200939807563,0.160947760176146,0.135626839007987,-0.422566946875813,0.4058722,-0.0659962,-0.318580905,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.960720333071284,"c(-133320.335139241, 5461993.39430516)",2
wet,3,2023,-9999,23887.09162274393,0.0671,-9999,0.0562,30,2.09,1.6849999428,0.0888,951_2023,1.28,0.0764,1.20396244526,5.902619775438139,-9999,1.20396244526,0.0893,30,1,MT,3.5450000763,3.12,122908,4,-9999,0.061,3,2,0.0942,3.97,0.0779,0.0808,1,104.65,NA,NA,NA,951,-0.075060532687651,0.07785153892577,0.141943734015345,0.227491408934708,0.064808362369338,0.152337858220211,-0.104337631887456,-0.141943734015345,0.0795,-0.170525,0.05495,106.30753494715309,-0.152912071613421,-0.0124,-0.0129,0.462469733656174,0.1781,0.1435,-0.0222,-0.038130381303813,-0.027961515333734,0.86036036036036,-0.724,1.241114982578397,0.11366,0.004269854824936,0.683090705487122,1.005630630630631,1.455737704918033,-0.0278,0.185580774365821,-0.026916731787792,-0.024039952850673,0.0897903372835,0.16798963,-0.06033234,-0.02856784,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.3094211928014196,"c(-435564.447684979, 5360584.24837589)",2
wet,1,2023,-9999,3687.437351727862,0.11435,4,0.08565,30,0.1,-0.514999985,0.03225,926_2023,-1.13,0.0486,-1.0470803976,0.911184206798713,-9999,-1.0470803976,0.0166,428,0,MT,-0.454999983,-1.26,122749,24,-9999,0.0086,25,1,0.0385,0.35,0.0342,0.04405,0,95.07,2023-05-15,NA,NA,926,0.202226345083488,-0.49079754601227,-0.746468117602138,-0.675305623471883,-0.403498005523167,-0.275977653631285,0.115958668197474,0.746468117602138,0.098,-0.3956625,-0.2157375,143.86653581943082,0.693023891095758,0.01635,0.032,0.601113172541744,0.04885,0.16295,0.09775,0.067884575461906,0.042222604803305,1.506976744186046,0.355,0.299785210187174,0.0502455,-0.388819875776397,0.518072289156627,0.514728682170543,3.75,-0.02365,0.578947368421053,0.03471042798913,0.036301065719361,-0.624571148505146,0.09949651,-0.015457485,-0.11839869,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.5229574301373365,"c(-537776.890872195, 5522644.16872481)",2
wet,2,2023,-9999,395281.75411407446,0.3456,4,0.2528,30,1.69,1.3500000238,0.1746,957_2023,1.01,0.2542,0.72757548094,97.67609785035836,-9999,0.72757548094,0.1338,33,1,MT,3.5199999809,2.58,122956,34,-9999,0.1094,9,2,0.1908,4.46,0.2119,0.2317,0,87.35,2023-05-15,NA,NA,957,0.185634328358209,-0.310309278350515,-0.44180225281602,-0.307811691670978,-0.152384128042681,0.00276134122288,0.14247191011236,0.44180225281602,0.266,-1.13295,-0.519,117.71894093686356,0.495943606708724,0.0796,0.1204,0.592817164179104,0.3084,0.5998,0.2118,0.135190217391304,0.128552971576227,1.455899198167239,3.143999999999998,0.514171390463488,0.268192,-0.205025125628141,0.817638266068759,0.766323024054983,1.595978062157221,-0.0652,0.229577464788732,0.134341456828461,0.11893093638689,-0.342254408060453,0.46442616,-0.06988234,-0.29553618,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.9894924534992972,"c(-507789.076500046, 5361041.85320043)",2
wet,16,2023,0.020203969862507,2550.36759468363,0.1799,4,0.1395,38,0.03,0.0299999993,0.0532,509_2023,0.03,0.07575,0.1001868248,0.630208584484299,5.447803204164281,0.1001868248,0.0419,2036,1,ND,-0.274999976,-0.29,136613,21,0.003708645320936,0.03835,14,3,0.0813,-0.26,0.09255,0.10175,0,145.16,2023-06-06,NA,NA,509,0.174873982163629,-0.287717807054824,-0.622182146077547,-0.538037486218302,-0.407392920007823,-0.29616724738676,-0.035339063992359,0.622182146077547,0.15735,-0.6112625,-0.27525,134.2741935483871,0.462591789218453,0.02255,0.03385,0.587436991081815,0.0951,0.25565,0.138,0.078041183595778,0.053780109706654,1.423872180451128,0.901,0.371992959123802,0.0809845,-0.199118942731278,0.91527446300716,0.787593984962406,1.38722294654498,-0.01485,0.162206444565811,0.050910979161493,0.046845267277698,-0.495081346954219,0.17252445,-0.04182141,-0.178613525,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.7680716141423407,"c(256202.596079561, 5364414.89957686)",2
wet,4,2023,-9999,1995.023958768424,0.1716,4,0.1216,30,-0.62,-0.814999997,0.02315,941_2023,-1.01,0.0496,-0.604865849,0.492980395331471,-9999,-0.604865849,0.0225,191,1,MT,-2.194999933,-2.48,122828,82,-9999,0.01665,21,25,0.0743,-1.91,0.0994,0.11375,0,103.64,2023-05-15,NA,NA,941,0.363573883161512,-0.375866851595007,-0.768160741885626,-0.687716863289382,-0.551537070524412,-0.420560747663551,-0.199354317998386,0.768160741885626,0.14515,-0.5834,-0.2893,149.23371647509578,0.739440734756519,0.02645,0.0271,0.681786941580756,0.04565,0.2212,0.1491,0.113641245972073,0.069271060672196,2.142548596112311,1.561,0.206374321880651,0.0423945,-0.022413793103448,0.74,0.971922246220302,1.39039039039039,-0.0065,0.163316582914573,0.062169467622517,0.059832965362481,-0.692421624290299,0.122887415,-0.025237155,-0.178315115,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.41813423733848815,"c(-393252.186036399, 5494285.50013206)",2
dry,8,2023,-9999,NA,0.0681,4,0.05385,30,0.17,0.0350000001,0.0724,NA,-0.1,0.10005,1.29764807224,NA,-9999,1.29764807224,0.0603,NA,0,MT,-0.504999995,-0.92,NA,24,-9999,0.04025,3,1,0.0988,-0.09,0.09035,0.0975,0,NA,2023-05-16,NA,1,927,0.160336329370832,-0.247895229186155,-0.060747663551402,0.056504599211564,0.190008920606601,0.300194931773879,0.00628614533568,0.060747663551402,0.04045,-0.2058375,-0.0746875,100.07122507122509,0.408231558556987,0.02765,0.03975,0.580168164685416,0.1327,0.16815,0.0078,0.083170401564145,0.061677448137408,1.381906077348066,1.175,0.789176330657151,0.1089055,-0.130881557598702,0.667495854063018,0.832872928176795,1.798757763975155,-0.03215,0.285397248113626,0.056081780013387,0.054266334853707,-0.12419293581466,0.160812125,-0.01848805,-0.039030615,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.999746985448579,"c(-194183.143670038, 5422216.36188188)",2
wet,11,2023,-9999,35195.32172055094,0.0532,4,0.0475,30,-0.1,-0.209999993,0.0356,942_2023,-0.32,0.0433,1.45960831642,8.696939973756741,-9999,1.45960831642,0.0276,80,1,MT,-0.855000019,-1.21,122230,16,-9999,0.0204,0,0,0.0487,-0.5,0.0379,0.0451,1,123.83,2023-05-16,NA,NA,942,0.097591888466413,-0.221438645980254,-0.316831683168317,-0.264980026631158,-0.10259067357513,-0.04625550660793,-0.058695652173913,0.316831683168317,0.0455,-0.177025,-0.067225,116.45901639344262,0.319030534446667,0.0077,0.0157,0.548795944233207,0.0632,0.0965,0.0256,0.032231059020511,0.019951632406288,1.216292134831461,0.142,0.654922279792746,0.051015,-0.186915887850467,0.739130434782609,0.775280898876405,1.745098039215686,-0.0152,0.271428571428571,0.017438173747622,0.017054414657051,-0.265377855887522,0.08308315,-0.01832835,-0.04630169,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.960720333071284,"c(-144537.09755827, 5403216.62985066)",2
wet,5,2023,-9999,44062.877859990345,0.06135,4,0.0515,30,-0.17,-0.485000014,0.1219,995_2023,-0.8,0.0839,1.23061287403,10.888157433592914,-9999,1.23061287403,0.1114,643,0,MT,-1.39499998,-2.3,122996,5,-9999,0.07915,3,1,0.13135,-0.49,0.0863,0.08965,0,114.92,2023-05-15,NA,NA,995,-0.184645286686103,0.140809011776754,0.28972503617945,0.367710251688152,0.155249569707401,0.239290989660266,-0.220441347270616,-0.28972503617945,0.09935,-0.1297875,0.1269,105.83309269419578,-0.325454298462857,-0.038,-0.0275,0.407677356656949,0.2333,0.14525,-0.05005,-0.10388190267906,-0.080759421932559,0.688269073010665,-2.699999999999999,1.606196213425129,0.147006,-0.068115471942913,0.710502692998205,0.913863822805578,1.540113708149084,-0.04275,0.212633673215618,-0.077762088935273,-0.069017624921901,0.227219167321288,0.19726675,-0.08407495,-0.008197655,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.9241368466167826,"c(-351537.50876383, 5459308.32692216)",2
dry,4,2023,-9999,NA,0.2611,-9999,0.2086,30,-0.32,-0.430000007,0.1068,NA,-0.54,0.175,1.21725547314,NA,-9999,1.21725547314,0.0894,NA,1,MT,-1.684999942,-1.99,NA,2,-9999,0.0764,3,0,0.1046,-1.38,0.1263,0.1525,0,NA,2023-05-15,NA,1,902,0.242015613910575,-0.32375189107413,-0.489871611982882,-0.4,-0.19743178170144501,-0.087591240875912,0.251788268955651,0.489871611982882,0.1929,-0.880975,-0.4064,118.81156144033586,0.565767504984705,0.0682,0.0856,0.621007806955287,0.1962,0.4361,0.1717,0.154368492530557,0.130851880276285,1.638576779026217,3.395999999999999,0.449896812657647,0.172438,-0.145242070116862,0.854586129753915,0.837078651685393,1.397905759162304,-0.0304,0.165938864628821,0.137190215642098,0.119120811558561,-0.405647007522076,0.32675748,-0.05086759,-0.24097253,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.41813423733848815,"c(-422713.272775685, 5483623.40534507)",2
dry,8,2023,-9999,NA,0.27455,-9999,0.22265,30,0.24,0.0699999928,0.1102,NA,-0.1,0.1692,1.47538852692,NA,-9999,1.47538852692,0.0922,NA,1,MT,-0.545000016,-0.93,NA,3,-9999,0.0726,0,0,0.1276,-0.16,0.1492,0.16395,0,NA,2023-05-16,NA,1,927,0.211166785969936,-0.294567712318286,-0.497205180640763,-0.414324281403843,-0.237408450704225,-0.136404236314916,0.140161725067385,0.497205180640763,0.21555,-0.9277625,-0.4181875,122.81541776394542,0.505734498288222,0.059,0.077,0.605583392984968,0.2024,0.44375,0.18235,0.134274010013655,0.113548883756736,1.535390199637023,2.819999999999999,0.456112676056338,0.173038,-0.138674884437596,0.787418655097614,0.836660617059891,1.517906336088154,-0.0376,0.205689277899344,0.114705653627809,0.102882093633168,-0.415763756107924,0.329447185,-0.059841575,-0.259322265,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.999746985448579,"c(-193979.48799031, 5419529.0290658)",2
dry,10,2023,-9999,NA,0.30025,-9999,0.25695,30,0.03,-0.179999992,0.1123,NA,-0.39,0.1569,0.95178663731,NA,-9999,0.95178663731,0.0922,NA,1,MT,-1.194999933,-1.55,NA,7,-9999,0.0775,5,0,0.13105,-0.84,0.1422,0.1522,0,NA,2023-05-16,NA,1,961,0.165676077265973,-0.259735046166198,-0.530131226907886,-0.471860231991981,-0.313573225418353,-0.241754258789416,0.089772529953117,0.530131226907886,0.25565,-1.0296625,-0.4419625,127.53690393384342,0.425411123432172,0.0446,0.0647,0.582838038632987,0.2045,0.45715,0.20805,0.103914259086673,0.086973478939158,1.397150489759573,1.872000000000001,0.447336760363119,0.16966,-0.158267716535433,0.84056399132321,0.821015138023152,1.449032258064516,-0.0348,0.183350895679663,0.089239265276722,0.078167720587204,-0.433791787973095,0.335880565,-0.080330305,-0.296957655,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.09417246282890304,"c(-184831.518133618, 5461438.51597259)",2
wet,14,2023,0.03259715693299,862.0744128041632,0.2137,4,0.1547,38,0.32,0.2450000048,0.041,323_2023,0.17,0.0795,0.96016287804,0.213022897775973,8.342001475709122,0.96016287804,0.0264,221,1,ND,0.5200000405,-0.06,123841,22,0.00390759424197,0.0104,5,30,0.098,1.1,0.1128,0.1207,0,105.45,2023-06-06,NA,NA,323,0.319502074688797,-0.501416430594901,-0.78009162848813,-0.708448371065709,-0.457708049113233,-0.321093082835184,-0.104225352112676,0.78009162848813,0.1752,-0.73585,-0.402075,147.8235635519443,0.820918505283698,0.0385,0.0531,0.659751037344398,0.0674,0.2932,0.1873,0.137254901960784,0.09307010475423,1.939024390243902,1.726,0.22987721691678,0.071495,-0.256140350877193,0.393939393939394,0.64390243902439,3.942307692307693,-0.0306,0.595330739299611,0.077154308617234,0.081713218439596,-0.704013696024348,0.16637017,-0.02207026,-0.22386076,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.7922138377027683,"c(137769.213733317, 5435467.41900678)",2
wet,13,2023,-9999,904.19716887932,0.2259,4,0.1694,30,-0.17,-0.204999998,0.0723,994_2023,-0.24,0.1318,1.23960983753,0.223431641415924,-9999,1.23960983753,0.0562,174,1,MT,-0.370000004,-0.59,122567,15,-9999,0.0413,2,1,0.0981,-0.15,0.1212,0.1235,0,191.38,2023-05-16,NA,NA,994,0.291523762861342,-0.402127659574468,-0.601559730591989,-0.50177304964539,-0.263069611406206,-0.124833997343957,0.146585471944324,0.601559730591989,0.1664,-0.767375,-0.3971,126.54360280076384,0.693651422435811,0.0595,0.0756,0.645761881430671,0.1285,0.3577,0.1697,0.163416643779182,0.126757562846187,1.822959889349931,2.925999999999999,0.359239586245457,0.122467,-0.184633027522936,0.734875444839858,0.77731673582296,1.750605326876513,-0.031,0.272887323943662,0.118445674244536,0.113956730916557,-0.512699095996556,0.24275985,-0.02793852,-0.2177489,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.8800407106337869,"c(-59864.8104698145, 5391122.13760823)",2
wet,10,2023,-9999,992.3831472482416,0.1524,4,0.1346,30,0.03,-0.179999992,0.0692,961_2023,-0.39,0.0841,-0.7654550671,0.245222837600777,-9999,-0.7654550671,0.0526,343,0,MT,-1.194999933,-1.55,122468,29,-9999,0.0376,23,2,0.1049,-0.84,0.1066,0.1099,0,44.51,2023-05-16,NA,NA,961,0.097195042400522,-0.230431602048281,-0.486829268292683,-0.438034188034188,-0.288794926004228,-0.230909922267947,-0.11005291005291,0.486829268292683,0.1375,-0.522125,-0.2193,129.09991261287504,0.327626644448803,0.0149,0.0315,0.548597521200261,0.1218,0.2365,0.0998,0.047558250877753,0.034210929129037,1.215317919075144,0.23,0.515010570824524,0.099135,-0.197149643705463,0.714828897338403,0.760115606936416,1.840425531914893,-0.0316,0.295880149812734,0.030600509323914,0.029795709417844,-0.399057492931197,0.18030496,-0.04620745,-0.15050227,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.09417246282890304,"c(-183786.81970118, 5462978.74291488)",2
dry,2,2023,-9999,NA,0.3561,-9999,0.2877,30,0.54,0.2200000137,0.1574,NA,-0.1,0.2046,0.50588482618,NA,-9999,0.50588482618,0.1258,NA,0,MT,0.2549999952,-0.52,NA,46,-9999,0.1054,10,2,0.1831,1.03,0.1908,0.1997,1,NA,2023-05-15,NA,1,911,0.130386740331492,-0.238498789346247,-0.477899979248807,-0.391535671100363,-0.27019796682718,-0.168799512492383,0.055455248903792,0.477899979248807,0.3089,-1.192325,-0.493075,124.71159684274438,0.368885529677739,0.0472,0.0788,0.565193370165746,0.2832,0.5607,0.2303,0.090421455938697,0.082134570765661,1.29987293519695,1.567999999999999,0.505082932049224,0.231212,-0.177727784026997,0.837837837837838,0.799237611181703,1.493358633776091,-0.052,0.197869101978691,0.086860507913139,0.074572158042418,-0.371705739692805,0.42768577,-0.10024963,-0.33175877,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.9894924534992972,"c(-465721.26370809, 5429180.17911781)",2
dry,2,2023,-9999,NA,0.3169,4,0.2352,30,0.8,0.4149999917,0.1126,NA,0.03,0.204,1.17659306526,NA,-9999,1.17659306526,0.0915,NA,1,MT,1.0900000334,0.22,NA,9,-9999,0.0662,3,0,0.1534,1.96,0.1991,0.2115,0,NA,2023-05-15,NA,1,936,0.288692356285534,-0.380710659898477,-0.551909892262488,-0.439853076216713,-0.216740257247072,-0.07103825136612,0.141578063794068,0.551909892262488,0.2255,-1.066175,-0.5452,122.76690010004288,0.669403016184011,0.0914,0.1125,0.644346178142767,0.2041,0.5209,0.2254,0.191775073436844,0.167891256429096,1.811722912966252,4.639999999999999,0.391821846803609,0.190186,-0.153009427121102,0.723497267759563,0.812611012433393,1.700906344410876,-0.0464,0.259507829977629,0.165208589400622,0.154995116127632,-0.473304754481684,0.36539389,-0.03856006,-0.29608866,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,2,2 - 2023,0.9894924534992972,"c(-472942.681845562, 5428781.43099777)",2
